ŠIFRA,VRSTA,ČLANEK,VSEBINA,LINK
86/19,Splošno,"Delo (28.01.1986, letnik 28, številka 22)",">>Računalniški krožki na IJS
'Letošnja novost je programski jezik LOGO, ki omogoča da se že najmlajši aktivno seznanjajo z logiko in krmiljenjem elektronskih strojev/igrač.'
>>Seminarji računalništva za šolarje v Novi Gorici",http://www.dlib.si/listalnik/URN_NBN_SI_doc-9I3B0DIJ/6/index.html
86/20,Splošno,"Delo (30.01.1986, letnik 28, številka 24)",>>Najboljša programska oprema leta 1985,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-C72XWR32/14/index.html
86/21,Splošno,"Delo (31.01.1986, letnik 28, številka 25)",">>Že testirajo računalniško vodenje prometa v Ljubljani 
'Namestili tudi osrednji računalnik ID80-76.' ",http://www.dlib.si/listalnik/URN_NBN_SI_doc-GT2SNLAO/6/index.html
86/25,Splošno,,,
,Splošno,,,
87/04,Splošno,"Delo (12.02.1987, letnik 29, številka 35)",">>Stanje Iskra Delta.. Uresničitev naložbe v združeno proizvodno-razvojno zmogljivost
'Gre za nov objekt v Stegnah. Naložba bo bistveno pripomogla k povečanju obsega proizvodnje. Druga pomembna naložba pa je prestrukturiranje proizvodnje v Gorenju Procesna tehnika. Delajo tudi na prenosu tehnologije v druge organizacije.. Sporazum so sklenili z EMO Ohrid, ki naj bi razvijal sistem DIPS85, Dalmacija Dugi Rat, pa naj bi proizvajali računalnike Delta 800, pa module zanj in za družino Triglav.''V Skopju naj bi odprli nekakšno mladinsko tovarno v kateri bo 116 računalnikov in terminalov na katerih bodo mladi razvijali programe, najboljši pa naj bi imeli priložnost za zaposlitev. Čimprej želijo odpreti izobraževalni center tudi za tuje kupce, predvidoma v hotelu Korotan ob Vrbskem jezeru.'
'Načrt predvideva nenehno izobraževanje 2100 zaposlenih, tričetrtine zaposlenih v razvoju, pravočasno zagotavljanje bodočih kadrov s štipendiranjem, samo lani podelili 370 štipendij, in izobraževanje uporabnikov.'
'Usmeritev še naprej povečevanje proizvodnje po lastni tehnologiji in povečevanje deleža na svetovnem trgu.'
'Novost še vedno dvoprocesorski Gemini, ki so ga predstavili že lansko jesen na zagrebškem sejmu.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-QB7B7IAM/12/index.html
87/05,Splošno,"Delo (20.05.1987, letnik 29, številka 115)",">>Iskra Delta letna šola v Cankarjevem domu
'Predstavljajo terminal Paka 5000, Partner model AT, nove izvedbe Triglava, mini računalnik Adria in dvoprocesorski računalnik Gemini.. lastni izdelki, ki se zgledujejo po tujih vzorih in standardih, a so plod lastnega dela od razvoja do proizvodnje. Na jugoslovanskem trgu kupujemo mnogo sklopov in enot, ne proizvajamo vseh gradbenih enot, a računalnik je naš.'
'Proizvodni program predstavlja predvsem vrsto podsklopov in podsistemov, ki omogočajo gradnjo računalniških sistemov.. v prihodnje več poudarka na paralelnih sistemih, ki so poželi nekaj pozornosti in odobravanja na ameriških univerzah in podjetjih'
'Situacija na domačem trgu kaotična zaradi vdora cenenih PC kompatibilnih računalnikov, ki povečini prihajajo iz Bližnjega vzhoda. Ponudniki ne poskrbijo za vzdrževanje, po pomoč pa se menda zatekajo tudi k Delti.'
'Poslovno še vedno dobiček, a težave zaradi ukinitve zakona o posebnem družbenem pomenu domačega računalništva in zakon o začasni prepovedi razpolaganja z družbenimi sredstvi za investicije, kar je občutno zmanjšalo naročila za računalnike. Iskra Delta ima težave z likvidnostjo tudi zaradi gradnje nove tovarne v Stegnah.'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-25O3UDU7/4/index.html
87/06,Splošno,"Delo (10.07.1987, letnik 29, številka 158)",">>Iskra Delta obvestilo
'Razvoj gospodarstva terja posodabljanje in racionalizacijo, računalniško podprto projektiranje in vodenje proizvodnje itd. A v zaostrenih gospodarskih razmerah, ko so plačila v tujino vse večji problem zaradi nelikvidnosti, postaja nakup uvožene opreme vedno dražji. Tuji krediti in najem opreme devizno zadolžujeta podjetja za daljše obdobje, zato postaja zmožnost plačevanja kreditov v teh razmerah vprašljiva. Tudi nakup nadomestnih delov je vse težji in negotov. Iskra Delta ponuja sistem Triglav, Adria, Gemini s katerimi lahko pokrivamo tako potrebe velikih in malih uporabnikov. Če en sistem ni dovolj, gradimo mreže, ki zadovoljijo še tako zahtevne kupce.'
'V Jugoslaviji že več kot 3500 nameščenih sistemov Iskra Delta.'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-DRW5SCX3/12/index.html
87/07,Splošno,"Delo (22.09.1987, letnik 29, številka 220)",">>Test računalnika Gemini
'Primeren tam kjer je potrebna velika zanesljivost delovanja in kompleksnost obdelav. Zasnovan na standardnih procesorjih Iskra Delta in podprt z operacijskim sistemom  Delta/V 2.0. Sistem ima tudi dobre možnosti za izvoz.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-HTHHMOEP/8/index.html
87/08,Splošno,"Gorenjski glas (09.10.1987, letnik 40, številka 79)",">>Iskra Delta na zagrebškem Interbiroju
'Predstavljajo večprocesorski sistem Gemini, 32-bitni sistem Adria, družino 8,16 in 32-bitnih sistemov Partner T, partner AT in Triglav, sistem DIPS85 za nadzor industrijskih procesov in najnovejše terminale Paka'",https://dlib.si/stream/URN:NBN:SI:DOC-L0HQ1P4E/055414af-5a11-4320-83b8-2eac2f06bab7/PDF
87/09,Splošno,"Sobotna priloga (17.10.1987, letnik 29, številka 242)",">>Intervju z Janezom Škrubejem
'Iskra Delta začela v svetu nastopati kot IDC, začela se je poskusna proizvodnja v novi tovarni v Stegnah, namesto dosedanje laboratorijske proizvodnje sedaj možnost za serijsko. Podjetje v likvidnostnih težavah in se bo moralo boriti za pridobitev državne pomoči kot druga podjetja v težavah.. TAM, Litostroj, Iskra telematika..'
'Negotovost v računalniški industriji ni neobičajna.. CDC, Honeywell, Wang.. nekoliko se je zatresel celo IBM.'
'Iskra Delta pokrila izgubo zaradi gradnje nove tovarne s posojili. Prestrukturiranje programov Gorenja na Ptuju, kjer so prevzeli proizvodnjo terminalov in v Velenju, kjer bodo zdaj namesto terminalov izdelovali inteligentne terminali in različico sistema Partner. Zaradi zakona o začasni prepovedi razpolaganja z družbenimi sredstvi za investicije in ukinitvijo zakona o posebnem pomenu računalništva se podjetje sooča z izrazitim upadom naročil in prihodka.'
'Iskra Delta prehaja v tretjo fazo, iz OEM proizvajalca k pravemu proizvajalcu računalniških sistemov na komponentni ravni z lastno tehnologijo in lastnimi rešitvami. Do sedaj smo še imelu veliko rešitev DEC in smo kupovali celotne plošče, zdaj ne kupujem praktično nič več. Kupci sicer še uvažajo njihove večje računalnike, ki jim dodajamo naše terminale, kontrolerje in programe.'
'Novi proizvodni program bodo Adrije, Triglavi, Gemini in vse vrste tiskanih vezij zanje. Prihajajo Delta 8000, ki že temeljijo na našem 32-bitnem procesorju. Delta 800 je prevzel Dugi Rat iz Splita. Organizirano imamo še proizvodnjo raznih spominskih modulov, kontrolerjev, multiplekserjev, usmernikov in procesnih sistemov DIPS.'
'Sistemi Wax, Venus ipd so od DEC.'
'V Jugoslaviji vodita dolgoročno strategijo samo IBM in morda Honeywell'
'Izvoz v Iskra Delta na zelo nizkem nivoju. Dobili posel z Daimler-Benz, sicer pa so naročila umanjkala.. Podjetje večinoma dojemajo kot vsiljenca in mu ni priznavajo proizvodnega statusa, dokler jih v praksi ne prepričamo. V Ljubljani kupci niso imeli kaj videti-barake in razpršeno proizvodnjo, izdelke je na tujem trgu potrebno tehnično natančno dokazati in predstaviti.'
'Lani se je Delta vključila še v SOZD Gorenje'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-GRH9DR1C/8/index.html
87/10,Splošno,"Delo (26.11.1987, letnik 29, številka 276)",">>Računalniška vojna na Balkanu
'V Ljubljani dve novi tovarni podjetij Iskra Delta v Stegnah in Intertrade v Mostah s 5000m2, preko katerega naj bi IBM začel svoj naskok na jugoslovanski trg.. govori se o ustanovitvi IBM Jugoslavija, ki bi v zameno za proizvodnjo nekaterih izdelkov dobavljal računalnike in drugo opremo. V centru bodo začeli proizvajati sisteme IBM PS s pomočjo tehnologije za izdelavo IBM PC, ki so jo v Intertrade dobili iz škotske tovarne. V tem letu proizvedli 1000 računalnikov PC/AT.. proizvodnjo novih IBM PS pa bodo predvidoma povečali na 5000 letno. Zaposlenih bo 150 ljudi. V tovarni Iskra Delta z 16000m2 so napovedali izdelavo nekaj sto mini računalnikov, nekaj tisoč super mikro računalnikov in nekaj desettisoč integriranih vezij za različne sisteme. Zaposlenih naj bi bilo 800 ljudi.'
'O Intertrade-ovi naložbi se je odločalo bolj lahkotno, medtem ko se je o naložbi Iskra Delta odločalo kar štirikrat.. pri slednji je bilo veliko dvomov v zelo visoko napoved predvidenega izvoza do leta 1990 in razmerje, ki naj bi ga predstavljala strojna in programska oprema v novi proizvodnji.. Potrjena je bila kljub ugotovitvi, da ni pričakovati predvidene realizacije izvoza. Pri Intertrade-ovi tovarni pomislekov ni bilo.. razlika v ceni naložbe je osemkratna, ker je IBM podaril opremo za Intertrade center, tako kot v primeru izobraževalnega centra.",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-1J9O4EDY/4/index.html
,Splošno,,,
88/01,Splošno,"Delo (20.04.1988, letnik 30, številka 93)",">>Dokument STRATINTEH.. Strategija razvoja informacijske tehnologije
'Prvi predlagani ukrep usmerjanje kapitala v proizvodnjo, ki izpolnjuje tržne pogoje in je konkurenčna, oziroma komplemetarna z uvoženimi proizvodi. Drugi ukrep je informatično izobraževanje na vseh ravneh od osnovne šole do zaposlenih. Tretji ukrep racionalizacija vseh sistemov upravljanja in nova postavitev informacijskega družbenega sistema na konceptu ISDN. Četrti ukrep ustanovitev centra za strateške študije, ki bi poskrbel za povezovanje razvojnih znanj in njihovega pretola v ustrezne prihodnje ukrepe.'
'Informacijska tehnologija je tako računalništvo, strojna in programska oprema, robotika, mikroelektronika, itd. kot tudi zbiranje, shranjevanje, obdelavo, razširjanje in uporabo informacij, torej obojestranski odnos med človekom in informacijo, njegov pristop do informacij, organizacijo in način dela..'
'Koncept ISDN Integrated services digital network je poenoteno omrežje digitalnih storitev, v katerega se lahko vključujejo posamezni uporabniki in ponudniki storitev na različnih ravneh.'
'Pri nas se letno za delo z računalnikom usposobi 25000 dijakov, z osnovami pa se v osemletkah seznani 10000 osnovnošolcev. Približno toliko je tudi zaspolenih, ki letno pridobijo računalniška znanja.'
'Penetracija tehnologije je bolj kot od samega bogastva države odvisna od kulture in narave družbeno-ekonomskega sistema. Ni najbolj pomembno število računalnikov, robotov itd.. temveč to kakšni so učinki tehnolgije, kako intenzivno so informatizirani proizvodni in upravni procesi.'
'Informacijske tehnologije so osnovna značilnost sodobnih razvitih družb.. Gre za kibernetizacijo proizvodnje in dela in informatizacijo družbe. Prodirajo na vsa področja in izzivajo družbeno reorganizacijo ter postajajo nosilke družbenega razvoja. Samoorganizacija družbe, ki zagotavlja resnično učinkovitost informacijske tehnologije je prepoznana kot inovacijska družba. S tega vidika obstajajo inovacijske, imitacijske in stagnacijske družbe.'
'Nekateri zgodnji uspehi informacijskih tehnologij pri nas: organiziranje laboratorija za mikroelektroniko na FE, začetno obdobje Iskrine Mikroelektronike, proizvodnja optičnih sistemov za prenos podatkov, elementi industrijske avtomatizacije, računalnika Triglav in Gemini. Zdaj je pričakovati zaustavitev razvojnih tokov na tem področju, industrija se nahaja na robu razvojne katastrofe. Obstajajo le še možnosti za ozko specializirano industrijo, ki bo komplementarno vključena v večje skupnosti svetovnih proizvajalcev. Če so njeni proizvodi slabši od uvoza, se je treba odločiti za slednje.'
>>Informacijska tehnologija v Švici
'Tehnologija je samo eden izmed sredstev, ki so potrebni za doseganje ciljev, realizacijo načrtov, je vedenje o tem kako se lahko stvari naredijo. Prvo je treba določiti in natančno opisati cilj.. naprimer razvoj gospodarstva. V razvitih industrijskh državah je naloga upravnega aprata, da z ukrepi tekoče in učinkovito ustvarja pogoje za poslovanje, ki vodijo k realizaciji ciljev. Kompetentna uporaba tehnologij, kako se kaj naredi, pa je dejansko orodje za preživetje  v odprtih gospodarstvih.'
'V Evropi je cena povprečnega računalnika PC-XT na ravni povprečne delavske plače, podatkovne baze so lahko dosegljive, saj za najbolj pomembne skrbijo države, tele omrežja se naglo gradijo...'
'Za informatizacijo smo bistveno več naredili s tem da sta Mikrohit in ZOTKS lansirala na trg poceni računalnike, kot pa so storile vse strategije in usmeritve države.'
>>ISDN
'Se od leta 1984 že uveljavlja kot širok mednarodni standard enotnega prehoda v informacijsko družbo za katerega je značilna predvsem digitalizacija ter sočasni hitri prenos podatkov po optičnih vodnikih. Od hitrega prenosa, obdelave in shranjevanja informacij je odvisen razvoj industrije, znanosti, družbe...'
'Iniciativa ITU promovira enotno standardizacijo, ki bo omogočila interaktivni večsmerni prenos zvoka, slike in podatkov. Poleg omrežja so potrebni tudi splošno razširjeni multifunkcijski računalniki, ki omogočajo na enem mestu sprejem in obdelavo vseh teh informacij.. kot na primer novi IBM PS2''Omrežje bo sprva na bakrenih vodnikih, ki bodo omogočali do 64Kb prenosa.. kasneje pa optični, ki bodo omogočili prehod iz analognih na digitalna omrežja.'
'ISDN prva faza, prehod iz analognih na digitalna omrežja.. druga faza omogočanje interaktivnih povezav prek ozkopasovnih povezav.. tretja faza omogočanje vse več zvrsti prenosa prek širokopasovnih in brezžičnih povezav.'
'Prve redne komercialne storitve ponekod v Franciji konec leta 1987.. tu je digitalizacija javnega omrežja največja na svetu, zanjo so se odločili že 1976.. letos še v Parizu in okolici. Mreža naj bi bila v celoti vzpostavljena do 1990. Pri nas se razmišljanja o digitalizaciji omrežja prelagajo na čas po letu 1992.'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-5CGZ4004/4/index.html
88/02,Splošno,"Delo (25.05.1988, letnik 30, številka 120)",">>Robotika, računalništvo, Iskra Delta
'Razvojna skupina za robotiko je pred leti začela z optimizmom, ustvarile so se povezave med razvijalci, znenstveniki, proizvajalci, uporabniki, vendar napredka ni. Ne manjka sposobnih ljudi, manjka le pogum za uvajanje inovativnih konceptov, pomanjkanje finančnih sredstev za kvalitetno razvojno opremo, prost uvoz brez obremenitev in zavlačevanja, zmanjšanje administrativnih ovir. Težko sledimo spremembam.'
'Robotika ni tako ekonomsko učinkovita, kot se je predvidevalo pred desetletjem, pogosto je aplikacija celo nesprejemljiva. V zadnjih dveh letih smer robotike v razčlenitev procesov v enostavne, elementarne in uporaba enostavnih manipulatorjev.'
>>JUROB.. jugoslovansko združenje za robotiko
'Občasni seminarji niso dovolj, primanjkuje resnega izobraževanja v robotiki. Obstaja program industrijska robotika na FE od leta 1978 in na nekaterih drugih fakultetah po Jugoslaviji, vendar so bili ti preozki in študentje nimajo ustrezne opreme. 1988 se program širi in uskljauje z mariborsko univerzo. Leto kasneje ustanovljen Laboratorij za robotiko. Potrebna ustanovitev interdisciplinarnega politehničnega inštituta, ki bi izvajala temeljne in aplikativne raziskave, opravljal razvoh proizvodov za naročnike iz gospodarstva in skrbel za izobraževanje na vseh nivojih. Ustanavljanje v času gospodarske krize se morda zdi utopično.'
'Pri nas največ prostora za uvajanje v elektronski in elektromehanični industriji.'
>>Podroben opis izkušnje z razvojem robota za Iskrino proizvodnjo mostičkov!!!
'Prevelik zalogaj, preuranjeno..''Roboti so bili prenešeni na druga dela, sprva z veliko težavami, s časom vendarle z velikim uspehom in koristjo.'Drugi projekti in uspehi!!! 
>>O proizvodnji sestavnih delov za robote.. Iskra elektromotorji in IMP
>>Računalniki v Arhivu Slovenije
'Za modernizacijo so se odločili, ker so se njihovi dobavitelji podatkov-upravni organi, odločili za tak način zajemanja, hranjenja in obdelave podatkov. V arhivu se vnašajo že prvi podatki.'
>>10 obletnica Iskra Delta
'Nekatera znamenja kažejo, da je na pravi poti. Prepotentnost kot oblika boja proti malodušju, se je prelevila v bolj skoromen in realističen pristop. Zdaj so si že sposobni priznati iluzije iz katerih so se nekaj naučili.'
'V družini Triglav zdaj uvajajo 32-bitni mikroprocesor, tako kot IBM PC. Prek vodila VME sistem omogoča modularno nadgradnjo in standardizacijo in večjo uveljavitev unix operacijskih sistemov. Triglav se lahko uporablja kot visokozmogljiva grafična postaja, večnamenski poslovni računalnik, krmilna postaja v obratih. Izdelali so tudi že prototip prenosnega modela.'
'Novost 32-bitni super mini računalnik Delta 8000, ki se uporablja samostojno ali v sistemu Gemini. Adria 1, uporablja mikroprocesor MicroWax II, Adria 3 pa že trikrat močnejši procesor.'
'Precej napredka na področju komunikacij in povezovanja v mreže ali javna omrežja. Razvoj predvsem usmerjen v paralelne sisteme.. Projekt Parsys naj bi realizirali in testirali do leta 1990, prototip pa že prihodnje leto, nekaj težav na finančni plati.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-WBSTU4FE/4/index.html
,Splošno,,,
,Splošno,,,
89/02,Splošno,"Javna tribuna (Letnik 27, Januar 1989)",">>Iskra vedno bolj zaostaja za svetovno konkurenco
'Izvoz je razdrobljen v 66 državah po svetu, tudi prednost na domačem tržišču se zmanjšuje. Potrebna je temeljita sprememba tržne in širše politike podjetja v luči predvidene uvedbe skuopnega evropskega trga. Tržno razdrobljena Iskra, ki v mnogih programih ne dosega minimalne kritične mase proizvodnje, ne more več konkurirati v Evrospki skupnosti.'",https://dlib.si/stream/URN:NBN:SI:DOC-53S7WB2C/0c9a51c7-81b9-4b79-a5e7-192ced263cf9/PDF
