ŠIFRA,VRSTA,ČLANEK,VSEBINA,LINK
66/05,Splošno,"Iskra (1966, letnik 5, številka 28)",">>Poročilo iz INCOMEX Praha 1966 razstave računalnikov
>>Mehanografija po svetu
'Do Januarja 1966 proizvedenih več kot 30000 in naročenih več kot 15000 naprav. Na svetovnem trgu IBM obvladuje 65%, UNIVAC, HONEYWELL in CDC pa približno po 7-8%. Drugi proizvajalci NCR, BURROUGHS, RCA nekaj procentov. Največje naprave CDC 6600, Burroughs B8500.. največ manjših izdelal UNIVAC model 1004 kar 3300 enot, največje povpraševanje po IBM 360. V letu 1965 so pri IBM izdelali prvih 800 enot serije 360. IBM izdelal 6600 enot modela 1401, 650 enot 360/30 je že dobavljenih, naročenih pa 3200.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-2OAV4VO0/62e6d2a3-e231-4212-82bc-ca31fc171808/PDF
66/04,Seznam,"Iskra (1966, letnik 5, številka 20)",">>Elektronska obdelava podatkov.. razvoj v Iskri
'Prvo mehansko garnituro sistema POWERS, smo uporabljali do leta 1956. Ista garnitura še danes deluje v eni izmed naših tovarn, četudi njena uporaba ni več racionalna in sodi med izrazite muzejske eksponate. V letu 1956 je bila garnitura zamenjana z novejšo, vendar so še vedno vsi stroji mehanski. Leta 1960 je bila ponovno dopolnjena. Pri tej razširitvi je poleg elektronske sortirke najpomembnejša novost računski stroj UNIVAC 60, ker je to prva naprava v garnituri, v kateri so uporabljene elektronke. Ta naprava je omogočila večjo fleksibilnost in boljše programiranje, kar je vse vplivalo na kvaliteto obdelave. Vsi omenjeni stroji in naprave, sodijo med konvencionalne ali klasične stroje za obdelavo  odatkov po sistemu luknjanih kartic.'
'Konvencionalna obdelava podatkov-mehanografija—sicer lahko v marsičem pripomore k boljšemu poslovanju, večjemu redu in disciplini, bistveno lahko vpliva tudi na število zaposlenih v administraciji, precej lahko pripomore k izpopolnjevanju sedanje organizacije, v nobenem primera pa z njimi ni mogoče doseči učinkov, kot jih lahko nudijo sodobne metode elektronske obdelave podatkov.. ne more nuditi rezultatov, ki so potrebni za sodobno poslovanje in upravljanje.'
'Kljub temu, da investicijski program za nakup dveh naprav UCT ni bil realiziran, ideja o ustanovitvi elektronskega centra ni bila nikoli opuščena. V letu 1963 je bila celo sklenjena pogodba za tri manjše elektronske naprave UNIVAC 1004?, ki so se prav tedaj pojavile na trgu. Zaradi finančne stiske nerealizirano.'
'Leta 1966 ostali na istem mestu, kot smo bili 1960, v svetu pa je prav v tem času prišlo do izredno naglega napredka. Ker nismo napredovali smo zaostali, celo v Jugoslovanskem merilu. Tudi pri nas se v zadnjem času utira prepričanje, da je uvajanje elektronskih računalnikov in avtomatizacije potrebno. Petletno zamudo moramo tudi v Iskri nadoknaditi.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-XAQHJHJ9/aac773ce-f36e-467a-b65b-0fd2a4712628/PDF
66/03b,Programiranje,"Iskra (1966, letnik 5, številka 5)",">>Načini programiranja
'Pri nekaterih zelo majhnih računalnikih programiramo direktno. Enote zvežemo z žicami v zahtevani program. Dražja rešitev, indirektno programiranje, omogoča neomejene možnosti računalnikom. Program vnesemo običajno pred obdelavo v računalnik: neka tere stalne podprograme imamo že vgrajene in se v programu sklicujemo nanje. Različne tipe računalnikov rabijo za opravljanje določene operacije instrukcijo, ki bo sprožila zahtevani proces. Instrukcije so v računalniku razumljivem jeziku kodirane operacije. Proizvajalci so se kodiranju izognili z uvedbo prevajalnih programov ali z vgrajenimi avtomatskimi koderji. Z željo, da bi programski jezik postal enoten in izdelani programi uporabni na različnih tipih so se proizvajalci in uporabniki v ZDA leta 1958 sporazumeli za uporabo enotnega skupnega komercialnega jezika COBOL. COBOL vsebuje 35.000 različnih instrukcij. Posebna komisija pod pokroviteljstvom vojske stalno spremlja razvoj in potrebe, vnaša spremembe ter jih posreduje koristnikom. Istega leta so se v Zurichu zbrali ameriški in evropski predstavniki in sprejeli sklep o enotnem jeziku ALGOL, za potrebe matematično-znanstvenih in inženerskih nalog. Eden starejših jezikov za numerično reševanje matematičnih izrazov, katerega je skonstruiral pri IBM John Backus je FORTRAN. FOALBOL je kombinacija vseh treh jezikav. Vsi ti jeziki so uporabljivi le pri velikih računalnikih. Majhni in srednje veliki računalniki uporabljajo razne jezike od direktnih kod preko simboličnega programiranja do jezikov z nekaj tisoč ihstrukcijami. Tako kot se učimo tujih jezikov ali not za sporazumevanje v glasbi, sodobna tehnika zahteva učenje jezikov za sporazumevanje z računalniki.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-O2RG9U7H/c023a16d-9b03-47bc-9444-84c033e2ffc7/PDF
66/03a,Seznam,"Iskra (1966, letnik 5, številka 5)",">>Klasične vs elektronske in Mehanografija po svetu
'Leto 1950 se smatra za konec razvoja klasičnih garnitur. Sestava garnitur: kartica, luknjač, venficirka, sortirka, mešalka, računski stroj, tabelirka, tabela.. Obdelava je predisana z delovnim postopkom. V kartice vluknjamo podatke z luknjačem, preverimo z verificirko, zložimo v potrebno zaporedje s sortirko, dodamo ali odvzamemo nize kartic na mešalki. Iz izbranega niza kartic računski stroj bere in obdeluje po predvidenem programu, rezultate pa vluknja. Tabelirka izpiše rezultate na formularje ali tabele.''Pri računalnikih kartica ni več glavni nosilec informacij, služi še vedno kot vnosni medij. Informacija se shrani v notranji pomnilnik računalnika, kjer se lahko obdeluje, meša, sortira itd.. Rezultate lahko naluknjamo v kartice ali izpišem na tabelo.. ali shranimo na kak drug zunanji medij.'
'Pod pojmom avtomatski računalnik razumemo danes napravo, ki avtomatično sprejema informacije; jih po programu, ki ga hrani v sebi, obdeluje ter izdaja v želeni vnaprej predvideni obliki, človek posreduje le program in nadzoruje funkcioniranje. Avtomatski računski stroji so sicer obstajali že prej. V začetku so mehanski ali elektromehanski, kasneje pa elektronski. Njihova sposobnost je bila omejena večinoma na izvajanje osnovnih računskih operacij. Danes jih skupno s pomožnimi stroji imenujemo konvencionalni ali klasični. Teh strojev je še mnogo v obratovanju (tudi kranjska tovarna jih ima) vendar se v strokovni literaturi, ne obravnavajo več, niti ne omenjajo.'
'V Jugoslaviji je bilo konec leta 1959 23 garnitur.. leta 1965 pa je naraslo na 56 od tega 33 klasičnih garnitur na kartice in 23 garnitur elektronskih računalnikov rarporejenih: zelo majhni-SFRJ 16 SRS 3; majhni-SFRJ 6 SRS 1; veliki-SFRJ 1''V Sloveniji poleg teh 4 garnitur računalnikov še 10 klasičnih ena od teh UNIVAC 60/120 v Iskri. Najbolj so se uveljavili UNIVAC1004, imamo jih 13'TO MISLI V JUGOSLAVIJI.
",http://www.dlib.si/stream/URN:NBN:SI:DOC-O2RG9U7H/c023a16d-9b03-47bc-9444-84c033e2ffc7/PDF
66/02,Seznam,"Informativni fužinar (1966, letnik 3, številka 10)",">>Povezovanje treh železarn
'Osnovala naj bi se posebna ekipa pstavnikov vseh treh železarn za dosego večje enotnosti, uvajanje iste nomenklature in skupno uporabo računalnika, ki ga bo dobila železarna Jesenice(MIŠLJEN JE IBM 360, KI SO GA DOBILI 1968) Ekipa bo moral skrbeti za razvoj mehanografije, uvajanje mrežnega planiranja ter linearnega programiranja.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-A6FBSPCP/6a639c20-66af-40a2-8923-771bfa62fdf3/PDF
66/01,Seznam,"Informativni fužinar (1966, letnik 3, številka 5)
in Informativni fužinar (1966, letnik 3, številka 6)",">>Razvoj in problemi mehanografije v Železarni Ravne
'Ob širokopotezni izgradnji novih proizvodnih kapacitet nismo pozabili, da so pogoj tudi sodobne proizvodnje tudi mehanografska sredstva. Leta 1961 nabavili za potrebe knjigovodstva naprave srednje mehanografije in sicer 4 avtomate Ascota in 5 fakturirnih strojev Supermetall. Ti so razbremenili knjigovodstvo in z točno, pregledno in ažurnoevidenco ustvarili pogoje za razvoj v administraciji in učinkovite poslovne odločitve. Zaradi omejenih zmogljivosti teh strojev smo kmalu začeli razmišljati o nabavi elektronskega množilca podjetja Robotron, ki so ga medtem prenehali izdelovati. Kupili smo dva tranzistorska množilca in še 4 novejše avtomate Ascota. Zmogljivosti so se občutno izboljšale, velik problem pa so sedaj postale stalne okvare, kar vpliva na zamude. Vsa prizadevanja strokovnjakov ostajajo brez uspehov in še vedno prihaja do okvar.'
'Železarna bo od IBM nabavila 1 luknjač za kartice in 1 verificirko. Stroja nam bosta omogočila, da bomo uporabili elektronske računalnike pri tistih podjetjih, ki jih že imajo. Računalniki so sedaj v Mariboru, Celju, Ljubljani in Zenici in na teh strojih bi pri nas pripravljene podatke izpeljali do končnih izračunov.'","http://www.dlib.si/stream/URN:NBN:SI:DOC-L5C7SQQF/54017fd3-d8a0-4f01-8649-4d1cef2b61f7/PDF
https://www.dlib.si/stream/URN:NBN:SI:DOC-OQPKYYGE/a034c148-d245-40f8-8d53-6828e797cba2/PDF "
65/18,Splošno,"Iskra (1965, letnik 4, številka 45)",">>Poklici v mehanografiji/računalništvu
'Prišlo do kadrovskega problema zaradi novih poklicov, za katere ni odgovarjajočih šol. Druga industrijska revolucija se ne kaže samo v spremenjenem načinu proizvodnje, dela in organizacije, temveč prinaša tudi nove poklice, odpravlja pa nekatere stare. Z avtomatizacijo in elektroniko dobiva poleg proizvodnega procesa tudi pisarna popolnoma nov obraz. Sprememba dela ima kvalitativen značaj.'
'Primanjkuje organizatorjev, inženirjev, programerjev, analitikov, operaterjev, tabelircev.. in drugega strokovnega kadra..' SLEDI PODROBEN OPIS TEH POKLICEV.",http://www.dlib.si/stream/URN:NBN:SI:DOC-RB3X11YI/36d20f45-5cbc-4f9b-95d4-810ed35e4b7f/PDF
65/17,Splošno,"Iskra (1965, letnik 4, številka 43)",">>Močan letni prirastek nameščenih naprav v ZDA
'Gre zlasti na račun zamenjave klasičnih sistemov luknjanih kartic, ki jih bodo v večini primerov zamenjale manjše elektronske naprave. V zadnjih desetih letih je hitrost in produktivnost teh narasla desetkrat, hkrati je cena padla za desetkrat kot rezultat masovne proizvodnje. Pred kakimi desetimi leti so veljali stroji sistema luknjanih kartic kot izključno sredstvo za mehanizacijo na področju poslovanja, danes pa sodobne elektronske naprave čeprav so manjše in cenejše predstavljajo povsem novo kvaliteto tako v pogledu fleksibilnosti, kot v pogledu hitrosti in točnosti. Te omogočajo s svojo novo koncepcijo bistveno drugačne učinkovitejše rešitve.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-96YHMQET/82f12633-f9b9-4b1a-8eb7-393be14251d3/PDF
65/16,Seznam,"Delo (05.05.1965, letnik 6, številka 119)",">>Zavod za Statistiko razpisuje delovna mesta
'Tabelirec za elektronski stroj UNIVAC in Tabelirec za elektronski stroj BULL.'",https://www.dlib.si/listalnik/URN_NBN_SI_doc-HE7IT1A9/8/index.html
65/15,Domača izdelava,"Delo (11.04.1965, letnik 6, številka 98)",">>Nagrada Ludviku Gyergyeku za koncept Analogni računalnik za sintezo linearnih električnih vezij
'V razpravi obravnava problem določanja prevajalnih funkcij linearnih električnih vezij in drugih linearnih sistemov. Za reševanje teh problemov predlaga originalni koncept analognega računalnika, ki bi ga lahko realizirali s standardnimi elementi elektronskih analognih računalnikov po metodah, ki se uporabljajo pri simulaciji prevajalnih funkcij regulacijskih sistemov.'",https://www.dlib.si/listalnik/URN_NBN_SI_DOC-557LJV3V/6/index.html
65/14,Seznam,"Emajlirec (1965, letnik 9, številka 22)",">>Sprejet sklep za ustanovitev centra in namen sredstev
>>Uvajanje šifriranja materiala v EMO
'Poteka razčiščevanje in definiranje materiala, da bo mogoče ugotoviti kakšen material je na zalogi in ga ustrezno razporediti in šifrirati. Podatke se vpisujejo na posebne obrazce, ki se potem lahko prenesejo na luknkjane kartice. Podatke bodo obdelali v Železarni Jesenice ali v TAMu, prihodnje leto pa upajo da že na svojih strojih.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-Q1FK3R0O/cbeb78cc-4f92-4865-a2d9-25fef5a0f067/PDF
65/13,Seznam,"Emajlirec (1965, letnik 9, številka 19)",">>Na iniciativo inštituta Emajl sestanek 10 podjetij o ustanovitvi mehanografskega centra
'EMO, Cinkarna Celje in Železarna Štore so se z idejo o ustanovitvi centra začeli ukvarjati že pred 20 leti. Inštitut Emajl je pripravil študijo o ustanovitvi centra in jo posredoval potencialnim odjemalcem. Ideja naj bi bila realizirana v štirih fazah, v zadnji naj bi v Celju končno imeli elektronski sistem, ki bo zadoščal za potrebe podjetij, zavodov, občinsih organov, družbenih služb.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-UUAS7PRP/11795d64-f8c8-4379-ab30-2762d4b02892/PDF
65/12,Splošno,"Iskra (1965, letnik 4, številka 37)",">>Mehanografija po svetu
'Prvih 20 iz serije UNIVAC nameščenih konec leta 1950. Leta 1951 v ZDA že 100 računalnikov. V Evropi se pojavijo šele po letu 1955. V Jugoslaviji prvi in doslej edini Junija 1960 IBM 705 v Zveznem zavodu za statistiko v Beogradu.'
'V zadnjem desetletju se je cena znižala desetkrat, hitrost pa se je povečala stokrat. Elektronke so nadomestili tranzistorji in diode iz polprevodnikov. V ZDA sedaj le še 7,6% računalnikov prve generacije, ostalih 20700 tranzistorskih. Tudi v ZRN podobno. V Evropi ameriški proizvajalci pokrivajo 80% potreb, od tega IBM 72%, RCA 7%, GE 6%, Remington 4%, CDC in Honeywell po 3%, NCR in Burroughs 2%.. Velika večina (cca.95%) najetih!'
'Med evropskimi proizvajalci se poleg Bull in Zuse uveljavljata še Telefunken in Siemens s tretjo generacijo računalnikov. Klasičnih garnitur še vedno veliko v obratovanju, a se v strokovni literaturi ne obravnavajo več.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-DIXBAQN8/725574dc-62f4-4c2c-a024-c768cdcd82d8/PDF
65/11,Splošno,"Iskra (1965, letnik 4, številka 31)",">>Uspeh mehanografije v Nikola Tesla Zagreb
'Da bi se povečala produktivnost dela, je bil organiziran v maju leta 1963 mehanografski center, ki dosega v letošnjem letu dobre rezultate. Center je opremljen z zelo dragimi stroji. Področja knjigovodstva so postopoma prehajala v strojno obdelavo.. najprej finančno in materialno knjigovodstvo, nato pa obračun osebnih dohodkov.. nato se je razširilo na obračune enot, proti koncu 1964 pa je bila izdelana materialna bilanca in analiza zalog. Nedavno je bil uveden obračun realizacije in izgube delovnega časa..'",http://www.dlib.si/stream/URN:NBN:SI:DOC-4WEFX92C/ad883fe8-0aa9-4e96-b5a3-ae0f19ac193a/PDF
65/10,Seznam,"Iskra (1965, letnik 4, številka 4)",">>Mehanografija Kdaj?
'Problem predvsem finančni''Nabavo mehanografskih sredstev bi morali vključiti v prvih investicijskih elaboratih kot osnovno za izvajanje rekonstrukcije podjetja Iskra''Sklenjeni pogodobi s Sperry Rand za dve garnituri strojev, v 1964 pa je zaradi finančnih težav izvedba vprašljiva'-Do nakupa ni prišlo!",http://www.dlib.si/stream/URN:NBN:SI:DOC-99UUH5U5/b083b9cc-cac1-4c45-b187-51f82390d87c/PDF
65/09,Seznam,"Iskra (1965, letnik 4, številka 3)",">>Mehanografija Da ali Ne
'Ali je v Iskri mehanografija sploh potrebna''..mehanografija ni odločujoč faktor v delovanju organizacij lahko pa občutno vpliva na poslovno uspešnost. Podjetja pomagajo Iskri pri reševanju poslovne problematike in ne obratno.. primer obdelave podatkov v Litostroju za naš PSO.''Več prednosti, ampak najprej bi nekdo moral urediti naše gospodarstvo, da bo funkcioniralo.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-FX61CID3/4711781b-55e3-4f76-b31e-c32d020559ac/PDF
65/08,Seznam,"Iskra (1965, letnik 4, številka 1)",">>Mehanografija v Iskri
'Uveljavitev sodobnega koncepta mehanografije v Iskri traja že 2 leti brez kakršnegakoli pozitivnega rezultata. Vzrok da nima sodobnih mehanografskih sredstev je pravgotovo pomanjkanje sredstev, vendar ne glavni, vzrokov več. Vzrok tudi primiteven pogled vodstvenih kadrov na ta problem, hitra investicijska politika podjetja in problem devizne politike v Jugoslaviji.'
'Iskra Elektromehanika je začutila potrebo po elektronskem računalniku ker ne more več slediti vedno bolj zahtevnemu obračunu plač. V zadnjem letu je pričela uporabljati mehanografske stroje za materialno poslovanje. Nove naprave nabavjamo že dve leti, večkrat spremenili pogodbo, izvedba se odlaga. Vodstvo zaradi netočnih in zastarelih podatkov ne more sprejemati učinkovitih ukrepov.'
'Po svetu skoraj ni panoge, kjer se nebi uporabljala.. V razvitih uporabljajo stroje tudi za vodenje proizvodnih procesov in znanstvene raziskave, ne le za poslovanje. Mehanografije v poslovanju imajo tam uvedene že tovarne z 200 in več zaposlenimi. Prednosti mehanografije hitrost, natančnost, zanesljivost, ekonomičnost. V Evropi je bilo konec leta 1961 nameščenih 1500 naprav, ob koncu leta 1963 pa okoli 4000. Jugoslavija je v mehanografiji med zadnjimi v Evropi in stagnira na tem področju, leta 1964 naročenih rekordnih 22 naprav. V Italiji konec leta 1963 že 600 naprav.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-YBTHWTUU/062037f8-603c-44fd-be1e-f05b3a37cd87/PDF
65/07,Seznam,"Delo (17.07.1965, letnik 5, številka 191)",>>RTV Oglas za programerja v mehanografiji,http://www.dlib.si/listalnik/URN_NBN_SI_doc-RWDSQ9OR/2/index.html
65/06,Seznam,"Delo (06.10.1965, letnik 6, številka 272)",">>IBM naprave in sejem Sodobna elektronika
'IBM letos prvič na razstavi v Ljubljani. Poleg revolucionarnih električnih pisalnih strojev in diktirnih naprav, razstavljajo tudi specialne znanstvene računske naprave IBM 1620, ki jih je mogoče izredno lahko programirati. Jezik Fortran omogoča znanstvenikom, da rešujejo probleme, ne da bi se z računalnikom poprej spoznali, kupcem pa so na razpolago tudi že izdelani programi z različnih področij.'
'Nekaj naprav IBM imaemo že v državi. Največji sistem ima zvezni zavod v Beogradu. Ostale inštalacije pa Litostroj, Rade Končar, Fabrika kablova iz Svetozara FKS, TAM in drugi. Letos bodo instalirane naprave IBM 1401 v TAM in FKS. Že nekaj časa pa ga uporabljata rudnik Trepča in podjetje za distribucijo električne energije v Beogradu.'
'V TAMu pričakujejo, da bodo s pomočjo novega sistema na primer občutno zmanjšali vrednost rezervnih delov v skladišču. Lahko se uporablja za obračun osebnih dohodkov, z aobračun materiala in razne evidence, pa pri organizaciji priprave dela, v prodajni službi in za reševanje problemov znanstveno-tehnične narave.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-PW6UT1XI/2/index.html
